smdg_path,txt_path,smdg_short,txt_short,smdg_label,txt_label,forward_pair_id,reverse_pair_id,smdg_sentence_count,txt_sentence_count,matrix_score_count,f_max,r_max,max_min,max_delta_abs,f_p95,r_p95,p95_min,p95_delta_abs,f_smdg_to_txt,r_smdg_to_txt,smdg_to_txt_min,smdg_to_txt_delta_abs,f_txt_to_smdg,r_txt_to_smdg,txt_to_smdg_min,txt_to_smdg_delta_abs,local_spike_survival,broad_affinity_survival,smdg_to_txt_survival,txt_to_smdg_survival,direction_balance,overall_survival,overall_rank,signal_label,reading_reason
07-SMDG-cog-bzhag-gzhung.txt,LL11_kun-_dus-NGB-mtshams-brag-vol1-624-626་.txt,07-SMDG-cog-bzhag-gzhung,LL11_kun-_dus-NGB-mtshams-brag-vol1-624-626་,SMDG 07 | cog bzhag gzhung,Txt-18 LL11 | kun dus NGB mtshams brag vol1 624 626,A007__B020,A020__B007,33,41,1353,0.591146,0.60739,0.591146,0.016243,0.422396,0.426151,0.422396,0.003754,0.458172,0.468871,0.458172,0.010699,0.453082,0.458997,0.453082,0.005915,0.122159,0.528409,0.335227,0.215909,0.880682,0.341051,271,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
14-SMDG-thig-le-dbyings-kyi-ti-ka-v2.txt,LL02_་nam-mkha_-rgyal-po_vol8-v475-480.txt,14-SMDG-thig-le-dbyings-kyi-ti-ka-v2,LL02_་nam-mkha_-rgyal-po_vol8-v475-480,SMDG 14 | thig le dbyings kyi ti ka v2,Txt-18 LL02 | nam mkha rgyal po vol8 v475 480,A016__B011,A011__B016,503,113,56839,0.669825,0.65559,0.65559,0.014235,0.40793,0.409551,0.40793,0.001621,0.450712,0.454282,0.450712,0.00357,0.517818,0.517259,0.517259,0.00056,0.417614,0.102273,0.241477,0.701705,0.539772,0.334233,272,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
13-ngang-thag_sems-smad-sde-dgu-TTN-v3.txt,LL10_yid-bzhin-nor-bu_Vol8_431.txt,13-ngang-thag_sems-smad-sde-dgu-TTN-v3,LL10_yid-bzhin-nor-bu_Vol8_431,SMDG | 13 ngang thag sems smad sde dgu TTN v3,Txt-18 LL10 | yid bzhin nor bu Vol8 431,A015__B019,A019__B015,544,14,7616,0.631976,0.636222,0.631976,0.004245,0.412168,0.415739,0.412168,0.003572,0.399292,0.406768,0.399292,0.007476,0.523915,0.524368,0.523915,0.000453,0.295455,0.258523,0.008523,0.767045,0.241478,0.328693,273,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
09a-SMDG-rgyun-thag-sa-gcod.-144-145docx.txt,LL02_་nam-mkha_-rgyal-po_vol8-v475-480.txt,09a-SMDG-rgyun-thag-sa-gcod.-144-145docx,LL02_་nam-mkha_-rgyal-po_vol8-v475-480,SMDG 09a | rgyun thag sa gcod. 144 145docx,Txt-18 LL02 | nam mkha rgyal po vol8 v475 480,A009__B011,A011__B009,42,113,4746,0.645445,0.613515,0.613515,0.03193,0.415144,0.420636,0.415144,0.005493,0.471453,0.480579,0.471453,0.009126,0.464581,0.462281,0.462281,0.002301,0.181818,0.349432,0.446023,0.267045,0.821022,0.327841,274,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
09c-SMDG-rgyun-thag-grel-147-160.txt,LL12_rje-btsan-dam-pa_NGB-vol34-p63-64.txt,09c-SMDG-rgyun-thag-grel-147-160,LL12_rje-btsan-dam-pa_NGB-vol34-p63-64,SMDG 09c | rgyun thag grel 147 160,Txt-18 LL12 | rje btsan dam pa NGB vol34 p63 64,A011__B021,A021__B011,356,25,8900,0.612667,0.617646,0.612667,0.00498,0.422398,0.418674,0.418674,0.003724,0.440456,0.437904,0.437904,0.002552,0.500076,0.50104,0.500076,0.000964,0.196023,0.34375,0.119318,0.573864,0.545454,0.323011,275,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
07-SMDG-cog-bzhag-gzhung.txt,LL13-sgom-pa-don-grub-185-r-v.txt,07-SMDG-cog-bzhag-gzhung,LL13-sgom-pa-don-grub-185-r-v,SMDG 07 | cog bzhag gzhung,Txt-18 LL13 | sgom pa don grub 185 r v,A007__B022,A022__B007,33,28,924,0.631501,0.649101,0.631501,0.0176,0.426053,0.42495,0.42495,0.001103,0.453866,0.447414,0.447414,0.006452,0.455671,0.462384,0.455671,0.006713,0.301136,0.502841,0.170455,0.235795,0.93466,0.322727,276,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
06-SMDG-cog-bzhag-sa-gcod.txt,LL13-sgom-pa-don-grub-185-r-v.txt,06-SMDG-cog-bzhag-sa-gcod,LL13-sgom-pa-don-grub-185-r-v,SMDG 06 | cog bzhag sa gcod,Txt-18 LL13 | sgom pa don grub 185 r v,A006__B022,A022__B006,22,28,616,0.570237,0.572592,0.570237,0.002355,0.424989,0.442413,0.424989,0.017424,0.457919,0.46492,0.457919,0.007001,0.434975,0.444359,0.434975,0.009383,0.059659,0.588068,0.326705,0.102273,0.775568,0.322017,277,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
14-SMDG-thig-le-dbyings-kyi-ti-ka-v2.txt,LL04_byang-chub-sems-tig.-Liljenberg-p273.txt,14-SMDG-thig-le-dbyings-kyi-ti-ka-v2,LL04_byang-chub-sems-tig.-Liljenberg-p273,SMDG 14 | thig le dbyings kyi ti ka v2,Txt-18 LL04 | byang chub sems tig. Liljenberg p273,A016__B013,A013__B016,503,19,9557,0.580018,0.609734,0.580018,0.029716,0.416931,0.41839,0.416931,0.00146,0.409076,0.412499,0.409076,0.003424,0.527436,0.520633,0.520633,0.006803,0.096591,0.329545,0.019886,0.747159,0.272727,0.321591,278,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
01-SMDG-gser-lung-non-che.txt,LL12_rje-btsan-dam-pa_NGB-vol34-p63-64.txt,01-SMDG-gser-lung-non-che,LL12_rje-btsan-dam-pa_NGB-vol34-p63-64,SMDG 01 | gser lung non che,Txt-18 LL12 | rje btsan dam pa NGB vol34 p63 64,A001__B021,A021__B001,1076,25,26900,0.635828,0.630847,0.630847,0.004981,0.411372,0.41551,0.411372,0.004138,0.428221,0.432802,0.428221,0.004581,0.522528,0.526768,0.522528,0.00424,0.261364,0.196023,0.09375,0.761364,0.332386,0.321591,279,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
14-SMDG-thig-le-dbyings-kyi-ti-ka-v2.txt,L5_nam-mkha_-che-rgyas-pa-yi-ge-med-pa_V8-p.468-473.txt,14-SMDG-thig-le-dbyings-kyi-ti-ka-v2,L5_nam-mkha_-che-rgyas-pa-yi-ge-med-pa_V8-p.468-473,SMDG 14 | thig le dbyings kyi ti ka v2,Txt-18 L5 | nam mkha che rgyas pa yi ge med pa V8 p.468 473,A016__B009,A009__B016,503,127,63881,0.668618,0.6493,0.6493,0.019318,0.412395,0.407835,0.407835,0.00456,0.468415,0.464761,0.464761,0.003654,0.507913,0.504525,0.504525,0.003387,0.377841,0.071023,0.34375,0.602273,0.741477,0.31804,280,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
06-SMDG-cog-bzhag-sa-gcod.txt,LL04_byang-chub-sems-tig.-Liljenberg-p273.txt,06-SMDG-cog-bzhag-sa-gcod,LL04_byang-chub-sems-tig.-Liljenberg-p273,SMDG 06 | cog bzhag sa gcod,Txt-18 LL04 | byang chub sems tig. Liljenberg p273,A006__B013,A013__B006,22,19,418,0.519021,0.577171,0.519021,0.05815,0.433334,0.436068,0.433334,0.002734,0.429797,0.438014,0.429797,0.008217,0.42821,0.446777,0.42821,0.018567,0.005682,0.772727,0.107955,0.073864,0.965909,0.316761,281,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
04-SMDG-rig-pa-khu-byug-gzhung.txt,0-Older-versions/L2-rtsal-chen_p436-447་.txt,04-SMDG-rig-pa-khu-byug-gzhung,L2-rtsal-chen_p436-447་,SMDG 04 | rig pa khu byug gzhung,Txt-18 older witness | L2 | rtsal chen p436 447,A004__B002,A002__B004,221,242,53482,0.654856,0.647072,0.647072,0.007783,0.412058,0.40914,0.40914,0.002917,0.478166,0.481367,0.478166,0.0032,0.478263,0.473157,0.473157,0.005106,0.360795,0.099432,0.514205,0.349432,0.835227,0.30483,282,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
03-SMDG-sems-phran-rig-pa-khu-byug-sa-gcod.txt,LL07_L10_srog-gi-_khor-lo_v8.p491-494.txt,03-SMDG-sems-phran-rig-pa-khu-byug-sa-gcod,LL07_L10_srog-gi-_khor-lo_v8.p491-494,SMDG 03 | sems phran rig pa khu byug sa gcod,Txt-18 LL07 | L10 srog gi khor lo v8.p491 494,A003__B016,A016__B003,47,71,3337,0.598928,0.609578,0.598928,0.01065,0.416809,0.431734,0.416809,0.014925,0.452966,0.467881,0.452966,0.014915,0.461701,0.471852,0.461701,0.010151,0.161932,0.400568,0.284091,0.269886,0.985795,0.302983,283,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
04-SMDG-rig-pa-khu-byug-gzhung.txt,L2-rtsal-chen_V8-p436-447་.txt,04-SMDG-rig-pa-khu-byug-gzhung,L2-rtsal-chen_V8-p436-447་,SMDG 04 | rig pa khu byug gzhung,Txt-18 L2 | rtsal chen V8 p436 447,A004__B004,A004__B004,221,242,53482,0.654856,0.647072,0.647072,0.007783,0.412058,0.40914,0.40914,0.002917,0.478166,0.481367,0.478166,0.0032,0.478263,0.473157,0.473157,0.005106,0.357955,0.096591,0.511364,0.346591,0.835227,0.301989,284,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
14-SMDG-thig-le-dbyings-kyi-ti-ka-v2.txt,LL08_thig-le-drug-pa-NGB-vol33_256-280.txt,14-SMDG-thig-le-dbyings-kyi-ti-ka-v2,LL08_thig-le-drug-pa-NGB-vol33_256-280,SMDG 14 | thig le dbyings kyi ti ka v2,Txt-18 LL08 | thig le drug pa NGB vol33 256 280,A016__B017,A017__B016,503,65,32695,0.630379,0.623484,0.623484,0.006896,0.41094,0.411456,0.41094,0.000516,0.450109,0.45037,0.450109,0.000261,0.516924,0.514529,0.514529,0.002396,0.21875,0.139205,0.178977,0.684659,0.494318,0.297443,285,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
14-SMDG-thig-le-dbyings-kyi-ti-ka-v2.txt,LL10_yid-bzhin-nor-bu_Vol8_431.txt,14-SMDG-thig-le-dbyings-kyi-ti-ka-v2,LL10_yid-bzhin-nor-bu_Vol8_431,SMDG 14 | thig le dbyings kyi ti ka v2,Txt-18 LL10 | yid bzhin nor bu Vol8 431,A016__B019,A019__B016,503,14,7042,0.714932,0.681138,0.681138,0.033794,0.402778,0.405145,0.402778,0.002367,0.393152,0.39946,0.393152,0.006308,0.516965,0.519875,0.516965,0.00291,0.607955,0.0625,0.002841,0.71875,0.284091,0.293466,286,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
03-SMDG-sems-phran-rig-pa-khu-byug-sa-gcod.txt,LL02_་nam-mkha_-rgyal-po_vol8-v475-480.txt,03-SMDG-sems-phran-rig-pa-khu-byug-sa-gcod,LL02_་nam-mkha_-rgyal-po_vol8-v475-480,SMDG 03 | sems phran rig pa khu byug sa gcod,Txt-18 LL02 | nam mkha rgyal po vol8 v475 480,A003__B011,A011__B003,47,113,5311,0.59884,0.605908,0.59884,0.007067,0.417665,0.420258,0.417665,0.002593,0.461276,0.472787,0.461276,0.011511,0.449031,0.451806,0.449031,0.002775,0.136364,0.394886,0.340909,0.196023,0.855114,0.292898,287,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
01-SMDG-gser-lung-non-che.txt,LL10_yid-bzhin-nor-bu_Vol8_431.txt,01-SMDG-gser-lung-non-che,LL10_yid-bzhin-nor-bu_Vol8_431,SMDG 01 | gser lung non che,Txt-18 LL10 | yid bzhin nor bu Vol8 431,A001__B019,A019__B001,1076,14,15064,0.630192,0.634615,0.630192,0.004423,0.397621,0.412659,0.397621,0.015038,0.386787,0.40231,0.386787,0.015523,0.548092,0.560031,0.548092,0.011939,0.28125,0.03125,0.002841,0.954545,0.048296,0.292471,288,Txt-18 covered by SMDG,Many Txt-18 sentences find strong SMDG matches in both runs; useful for testing whether a shorter source is represented inside SMDG.
07-SMDG-cog-bzhag-gzhung.txt,LL12_rje-btsan-dam-pa_NGB-vol34-p63-64.txt,07-SMDG-cog-bzhag-gzhung,LL12_rje-btsan-dam-pa_NGB-vol34-p63-64,SMDG 07 | cog bzhag gzhung,Txt-18 LL12 | rje btsan dam pa NGB vol34 p63 64,A007__B021,A021__B007,33,25,825,0.635562,0.682556,0.635562,0.046995,0.42696,0.421908,0.421908,0.005053,0.442733,0.438215,0.438215,0.004518,0.456134,0.462561,0.456134,0.006426,0.332386,0.423295,0.127841,0.238636,0.889205,0.28963,289,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
08-SMDG-cog-bzhag-grel.txt,LL10_yid-bzhin-nor-bu_Vol8_431.txt,08-SMDG-cog-bzhag-grel,LL10_yid-bzhin-nor-bu_Vol8_431,SMDG 08 | cog bzhag grel,Txt-18 LL10 | yid bzhin nor bu Vol8 431,A008__B019,A019__B008,314,14,4396,0.641038,0.632009,0.632009,0.009029,0.407938,0.417493,0.407938,0.009555,0.405402,0.416818,0.405402,0.011416,0.524701,0.524473,0.524473,0.000227,0.267045,0.139205,0.03125,0.769886,0.261364,0.289062,290,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
07-SMDG-cog-bzhag-gzhung.txt,LL01_L14_rtse-mo-byung-rgyal_vol8-p480-491.txt,07-SMDG-cog-bzhag-gzhung,LL01_L14_rtse-mo-byung-rgyal_vol8-p480-491,SMDG 07 | cog bzhag gzhung,Txt-18 LL01 | L14 rtse mo byung rgyal vol8 p480 491,A007__B010,A010__B007,33,268,8844,0.664512,0.688816,0.664512,0.024304,0.394017,0.400625,0.394017,0.006608,0.503947,0.527173,0.503947,0.023226,0.418675,0.430814,0.418675,0.012139,0.565341,0.002841,0.778409,0.03125,0.252841,0.28821,291,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
03-SMDG-sems-phran-rig-pa-khu-byug-sa-gcod.txt,LL09_spyi-gcod_vol8_p.498.txt,03-SMDG-sems-phran-rig-pa-khu-byug-sa-gcod,LL09_spyi-gcod_vol8_p.498,SMDG 03 | sems phran rig pa khu byug sa gcod,Txt-18 LL09 | spyi gcod vol8 p.498,A003__B018,A018__B003,47,21,987,0.643811,0.65837,0.643811,0.014559,0.417326,0.429538,0.417326,0.012212,0.424007,0.432422,0.424007,0.008416,0.456539,0.461061,0.456539,0.004522,0.411932,0.420455,0.068182,0.241477,0.826705,0.286364,292,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
08-SMDG-cog-bzhag-grel.txt,L4_byang-sems-bsgom-rdo-la-gser-zhun-V9-p416-425.txt,08-SMDG-cog-bzhag-grel,L4_byang-sems-bsgom-rdo-la-gser-zhun-V9-p416-425,SMDG 08 | cog bzhag grel,Txt-18 L4 | byang sems bsgom rdo la gser zhun V9 p416 425,A008__B007,A007__B008,314,145,45530,0.639461,0.639273,0.639273,0.000188,0.411837,0.408657,0.408657,0.00318,0.478732,0.473342,0.473342,0.00539,0.483005,0.478842,0.478842,0.004163,0.318182,0.079545,0.440341,0.397727,0.957386,0.285085,293,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
07-SMDG-cog-bzhag-gzhung.txt,LL09_spyi-gcod_vol8_p.498.txt,07-SMDG-cog-bzhag-gzhung,LL09_spyi-gcod_vol8_p.498,SMDG 07 | cog bzhag gzhung,Txt-18 LL09 | spyi gcod vol8 p.498,A007__B018,A018__B007,33,21,693,0.644116,0.661486,0.644116,0.01737,0.418133,0.422977,0.418133,0.004845,0.427498,0.427647,0.427498,0.000149,0.446299,0.456685,0.446299,0.010385,0.417614,0.451705,0.068182,0.1875,0.880682,0.284659,294,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
04-SMDG-rig-pa-khu-byug-gzhung.txt,LL08_thig-le-drug-pa-NGB-vol33_256-280.txt,04-SMDG-rig-pa-khu-byug-gzhung,LL08_thig-le-drug-pa-NGB-vol33_256-280,SMDG 04 | rig pa khu byug gzhung,Txt-18 LL08 | thig le drug pa NGB vol33 256 280,A004__B017,A017__B004,221,65,14365,0.643494,0.627872,0.627872,0.015623,0.413371,0.413853,0.413371,0.000482,0.450058,0.452201,0.450058,0.002143,0.486866,0.486001,0.486001,0.000864,0.247159,0.224432,0.213068,0.463068,0.75,0.284659,295,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
12-SMDG-lhug-par-bzhag-pa.txt,L4_byang-sems-bsgom-rdo-la-gser-zhun-V9-p416-425.txt,12-SMDG-lhug-par-bzhag-pa,L4_byang-sems-bsgom-rdo-la-gser-zhun-V9-p416-425,SMDG 12 | lhug par bzhag pa,Txt-18 L4 | byang sems bsgom rdo la gser zhun V9 p416 425,A014__B007,A007__B014,192,145,27840,0.629707,0.608938,0.608938,0.02077,0.413186,0.411237,0.411237,0.001949,0.486404,0.48286,0.48286,0.003544,0.465834,0.46893,0.465834,0.003096,0.150568,0.130682,0.545455,0.3125,0.767045,0.282813,296,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
08-SMDG-cog-bzhag-grel.txt,L4_byang-sems-bsgom-rdo-la-gser-zhun-p416-425.txt,08-SMDG-cog-bzhag-grel,L4_byang-sems-bsgom-rdo-la-gser-zhun-p416-425,SMDG 08 | cog bzhag grel,Txt-18 L4 | byang sems bsgom rdo la gser zhun p416 425,A008__B008,A008__B008,314,145,45530,0.639461,0.639273,0.639273,0.000188,0.411837,0.408657,0.408657,0.00318,0.478732,0.473342,0.473342,0.00539,0.483005,0.478842,0.478842,0.004163,0.315341,0.076705,0.4375,0.394886,0.957386,0.282244,297,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
07-SMDG-cog-bzhag-gzhung.txt,LL08_thig-le-drug-pa-NGB-vol33_256-280.txt,07-SMDG-cog-bzhag-gzhung,LL08_thig-le-drug-pa-NGB-vol33_256-280,SMDG 07 | cog bzhag gzhung,Txt-18 LL08 | thig le drug pa NGB vol33 256 280,A007__B017,A017__B007,33,65,2145,0.577583,0.608039,0.577583,0.030456,0.421011,0.422127,0.421011,0.001116,0.465917,0.46579,0.46579,0.000127,0.43932,0.442061,0.43932,0.002741,0.090909,0.431818,0.355114,0.110795,0.755681,0.28125,298,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
12-SMDG-lhug-par-bzhag-pa.txt,L4_byang-sems-bsgom-rdo-la-gser-zhun-p416-425.txt,12-SMDG-lhug-par-bzhag-pa,L4_byang-sems-bsgom-rdo-la-gser-zhun-p416-425,SMDG 12 | lhug par bzhag pa,Txt-18 L4 | byang sems bsgom rdo la gser zhun p416 425,A014__B008,A008__B014,192,145,27840,0.629707,0.608938,0.608938,0.02077,0.413186,0.411237,0.411237,0.001949,0.486404,0.48286,0.48286,0.003544,0.465834,0.46893,0.465834,0.003096,0.147727,0.127841,0.542614,0.309659,0.767045,0.279972,299,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
04-SMDG-rig-pa-khu-byug-gzhung.txt,LL09_spyi-gcod_vol8_p.498.txt,04-SMDG-rig-pa-khu-byug-gzhung,LL09_spyi-gcod_vol8_p.498,SMDG 04 | rig pa khu byug gzhung,Txt-18 LL09 | spyi gcod vol8 p.498,A004__B018,A018__B004,221,21,4641,0.65322,0.660051,0.65322,0.006831,0.406226,0.412294,0.406226,0.006068,0.408296,0.41348,0.408296,0.005184,0.512021,0.515025,0.512021,0.003005,0.446023,0.116477,0.028409,0.65625,0.372159,0.278835,300,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
11-SMDG-sems-lung-rgyun-thag-_grel.txt,L4_byang-sems-bsgom-rdo-la-gser-zhun-V9-p416-425.txt,11-SMDG-sems-lung-rgyun-thag-_grel,L4_byang-sems-bsgom-rdo-la-gser-zhun-V9-p416-425,SMDG 11 | sems lung rgyun thag grel,Txt-18 L4 | byang sems bsgom rdo la gser zhun V9 p416 425,A013__B007,A007__B013,122,145,17690,0.632317,0.637348,0.632317,0.00503,0.418804,0.41128,0.41128,0.007524,0.485882,0.480866,0.480866,0.005017,0.461387,0.457288,0.457288,0.004098,0.306818,0.136364,0.502841,0.230114,0.727273,0.276989,301,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
05-SMDG-rig-pa-khu-byug-grel.txt,LL12_rje-btsan-dam-pa_NGB-vol34-p63-64.txt,05-SMDG-rig-pa-khu-byug-grel,LL12_rje-btsan-dam-pa_NGB-vol34-p63-64,SMDG 05 | rig pa khu byug grel,Txt-18 LL12 | rje btsan dam pa NGB vol34 p63 64,A005__B021,A021__B005,1241,25,31025,0.641361,0.614316,0.614316,0.027045,0.414719,0.410384,0.410384,0.004335,0.438936,0.432079,0.432079,0.006858,0.519857,0.518842,0.518842,0.001015,0.1875,0.125,0.088068,0.721591,0.366477,0.27429,302,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
11-SMDG-sems-lung-rgyun-thag-_grel.txt,L4_byang-sems-bsgom-rdo-la-gser-zhun-p416-425.txt,11-SMDG-sems-lung-rgyun-thag-_grel,L4_byang-sems-bsgom-rdo-la-gser-zhun-p416-425,SMDG 11 | sems lung rgyun thag grel,Txt-18 L4 | byang sems bsgom rdo la gser zhun p416 425,A013__B008,A008__B013,122,145,17690,0.632317,0.637348,0.632317,0.00503,0.418804,0.41128,0.41128,0.007524,0.485882,0.480866,0.480866,0.005017,0.461387,0.457288,0.457288,0.004098,0.303977,0.133523,0.5,0.227273,0.727273,0.274148,303,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
09a-SMDG-rgyun-thag-sa-gcod.-144-145docx.txt,LL06_L15_bde-ba-rab-_byams_vol8-p.473-475-not-sure.txt,09a-SMDG-rgyun-thag-sa-gcod.-144-145docx,LL06_L15_bde-ba-rab-_byams_vol8-p.473-475-not-sure,SMDG 09a | rgyun thag sa gcod. 144 145docx,Txt-18 LL06 | L15 bde ba rab byams vol8 p.473 475 not sure,A009__B015,A015__B009,42,49,2058,0.554738,0.56421,0.554738,0.009472,0.422385,0.434148,0.422385,0.011764,0.424302,0.439182,0.424302,0.01488,0.45928,0.46787,0.45928,0.00859,0.03125,0.534091,0.071023,0.255682,0.815341,0.273296,304,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
06-SMDG-cog-bzhag-sa-gcod.txt,LL08_thig-le-drug-pa-NGB-vol33_256-280.txt,06-SMDG-cog-bzhag-sa-gcod,LL08_thig-le-drug-pa-NGB-vol33_256-280,SMDG 06 | cog bzhag sa gcod,Txt-18 LL08 | thig le drug pa NGB vol33 256 280,A006__B017,A017__B006,22,65,1430,0.563716,0.556635,0.556635,0.007081,0.41808,0.42933,0.41808,0.01125,0.467315,0.475034,0.467315,0.00772,0.420689,0.43218,0.420689,0.011492,0.022727,0.446023,0.394886,0.039773,0.644887,0.268182,305,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
06-SMDG-cog-bzhag-sa-gcod.txt,LL03_L16_bde-ba-phra-bkod_V8-p.495-498.txt,06-SMDG-cog-bzhag-sa-gcod,LL03_L16_bde-ba-phra-bkod_V8-p.495-498,SMDG 06 | cog bzhag sa gcod,Txt-18 LL03 | L16 bde ba phra bkod V8 p.495 498,A006__B012,A012__B006,22,80,1760,0.550241,0.604522,0.550241,0.05428,0.422147,0.433761,0.422147,0.011614,0.449866,0.463537,0.449866,0.013671,0.422856,0.441223,0.422856,0.018367,0.019886,0.53125,0.258523,0.051136,0.792613,0.266335,306,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
04-SMDG-rig-pa-khu-byug-gzhung.txt,LL10_yid-bzhin-nor-bu_Vol8_431.txt,04-SMDG-rig-pa-khu-byug-gzhung,LL10_yid-bzhin-nor-bu_Vol8_431,SMDG 04 | rig pa khu byug gzhung,Txt-18 LL10 | yid bzhin nor bu Vol8 431,A004__B019,A019__B004,221,14,3094,0.664145,0.659067,0.659067,0.005078,0.411541,0.411779,0.411541,0.000238,0.404056,0.412614,0.404056,0.008557,0.502157,0.496687,0.496687,0.005471,0.443182,0.159091,0.022727,0.551136,0.471591,0.265625,307,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
14-SMDG-thig-le-dbyings-kyi-ti-ka-v2.txt,LL05_GN11-spyi-bcings-_Liljenberg-p268.txt,14-SMDG-thig-le-dbyings-kyi-ti-ka-v2,LL05_GN11-spyi-bcings-_Liljenberg-p268,SMDG 14 | thig le dbyings kyi ti ka v2,Txt-18 LL05 | GN11 spyi bcings Liljenberg p268,A016__B014,A014__B016,503,122,61366,0.597476,0.631803,0.597476,0.034326,0.411576,0.409763,0.409763,0.001813,0.463423,0.462895,0.462895,0.000528,0.492443,0.487057,0.487057,0.005385,0.167614,0.105114,0.329545,0.474432,0.855113,0.262926,308,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
03-SMDG-sems-phran-rig-pa-khu-byug-sa-gcod.txt,LL01_L14_rtse-mo-byung-rgyal_vol8-p480-491.txt,03-SMDG-sems-phran-rig-pa-khu-byug-sa-gcod,LL01_L14_rtse-mo-byung-rgyal_vol8-p480-491,SMDG 03 | sems phran rig pa khu byug sa gcod,Txt-18 LL01 | L14 rtse mo byung rgyal vol8 p480 491,A003__B010,A010__B003,47,268,12596,0.646062,0.642021,0.642021,0.00404,0.403258,0.413932,0.403258,0.010674,0.491238,0.502777,0.491238,0.011539,0.434716,0.442856,0.434716,0.00814,0.338068,0.068182,0.653409,0.099432,0.446023,0.262784,309,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
12-SMDG-lhug-par-bzhag-pa.txt,LL12_rje-btsan-dam-pa_NGB-vol34-p63-64.txt,12-SMDG-lhug-par-bzhag-pa,LL12_rje-btsan-dam-pa_NGB-vol34-p63-64,SMDG 12 | lhug par bzhag pa,Txt-18 LL12 | rje btsan dam pa NGB vol34 p63 64,A014__B021,A021__B014,192,25,4800,0.653627,0.680202,0.653627,0.026575,0.413038,0.413426,0.413038,0.000388,0.427034,0.433944,0.427034,0.00691,0.473409,0.4867,0.473409,0.01329,0.480114,0.204545,0.090909,0.363636,0.727273,0.257244,310,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
04-SMDG-rig-pa-khu-byug-gzhung.txt,LL05_GN11-spyi-bcings-_Liljenberg-p268.txt,04-SMDG-rig-pa-khu-byug-gzhung,LL05_GN11-spyi-bcings-_Liljenberg-p268,SMDG 04 | rig pa khu byug gzhung,Txt-18 LL05 | GN11 spyi bcings Liljenberg p268,A004__B014,A014__B004,221,122,26962,0.686917,0.686573,0.686573,0.000344,0.408706,0.400667,0.400667,0.008038,0.462849,0.459339,0.459339,0.00351,0.473271,0.460793,0.460793,0.012478,0.684659,0.039773,0.292614,0.258523,0.965909,0.254404,311,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
